Nrpk;Year;Date;Releve_area;Polig_nr;Manag_impact;Nr_4digitcode;Approach;Uniq_no;Uniq_Rprog;Unipntno;Eksp_spp;Eksp_group;Mont_pnt;Eksp_str;Address;Rel_type;Status;Usage;Ul_mown;Ul_graz;Ul_aftmh;Ul_strgraz;Exp_opin;Statuslet;Luordap;Shr_score;Litt_score;Sur_score;Mos_score;Exp_score;Swrd_score;Pastr_scor;Imp_score;Str_score;Spp_scortotal;Spp_score50;Totl_score;Gr_qualit_exp;Aegoppod;Alopepra;Anthrsyl;Calamepi;Cirsiarv;Chaeraro;Dactyglo;Elytrrep;Filipulm;Heracsos;Loliuper;Lupinpol;Ranunrep;Solidcan;Taraxoff;Trifohyb;Trifomed;Agrimonia eupatoria ;Alchemilla vulgaris ;Briza media ;Campanula spp.;Carex panicea;Carlina vulgaris;Centaurea spp.;Cirsium heterophyllum;Cirsium oleraceum;Dactylorhiza spp.;Dianthus deltoides;Fragaria spp.;Galium boreale;Galium spp.;Galium verum;Geranium spp. ;Geum spp.;Hypericum spp.;Inula salicina;Knautia arvensis;Lathyrus spp., Lotus spp.;Leontodon hispidus/danubialis;Leucanthemum vulgare;Listera ovata;Lychnis flos-cuculi;Lythrum salicaria;Medicago lupulina;Melampyrum spp.;Pilosella, Hieracium species ;Pimpinella saxifraga;Plantago media;Platanthera spp.;Polygala spp.;Potentilla argentea ;Potentilla erecta;Primula veris ;Rhinanthus spp.;Scirpus sylvaticus;Sedum acre;Solidago virgaurea;Succisa pratensis;Thalictrum spp.;Thymus spp. ;Tragopogon pratensis;Trifolium dzelteniem z.;Trifolium montanum;Trollius europaeus;Valeriana officinalis;Veronica longifolia;Viscaria vulgaris 
1036;2023;20230626;12.6;6768_2;yes;6768;komb;23_6768_2_b;23_6768_2;23_6768_2_b_5;M_Medne;Medne;5;M_Medne;Aiva_Gailite;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;10;0;0;0;10;0;na;0;20;37;37;57;average;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1037;2023;20230626;12.6;6768_2;yes;6768;komb;23_6768_2_b;23_6768_2;23_6768_2_b_6;M_Medne;Medne;6;M_Medne;Aiva_Gailite;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;10;0;0;0;10;0;na;0;20;37;37;57;average;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1038;2023;20230626;12.6;6768_2;yes;6768;komb;23_6768_2_b;23_6768_2;23_6768_2_b_7;M_Medne;Medne;7;M_Medne;Aiva_Gailite;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;10;0;0;0;10;0;na;0;20;37;37;57;average;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1039;2023;20230626;12.6;6768_2;yes;6768;komb;23_6768_2_b;23_6768_2;23_6768_2_b_8;M_Medne;Medne;8;M_Medne;Aiva_Gailite;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;10;0;0;0;10;0;na;0;20;37;37;57;average;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1040;2023;20230626;12.6;6768_2;yes;6768;komb;23_6768_2_b;23_6768_2;23_6768_2_b_9;M_Medne;Medne;9;M_Medne;Aiva_Gailite;basic_ZP;Participant;meadow;na;na;no;no;na;s;DAP;10;0;0;0;10;0;na;0;20;37;37;57;average;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3641;2024;20240701;12.6;6768_2;yes;6768;komb;24_6768_2_b;24_6768_2;24_6768_2_b_1;M_Medne;Medne;1;M_Medne;Aiva_Gailite;basic_ZP;Participant;meadow;no;no;no;na;exp_average;s;DAP;10;5;0;0;10;0;na;0;25;33.5;33.5;58.5;average;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3642;2024;20240701;12.6;6768_2;yes;6768;komb;24_6768_2_b;24_6768_2;24_6768_2_b_10;M_Medne;Medne;10;M_Medne;Aiva_Gailite;basic_ZP;Participant;meadow;no;no;no;na;exp_average;s;DAP;10;5;0;0;10;0;na;0;25;33.5;33.5;58.5;average;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3643;2024;20240701;12.6;6768_2;yes;6768;komb;24_6768_2_b;24_6768_2;24_6768_2_b_2;M_Medne;Medne;2;M_Medne;Aiva_Gailite;basic_ZP;Participant;meadow;no;no;no;na;exp_average;s;DAP;10;5;0;0;10;0;na;0;25;33.5;33.5;58.5;average;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3644;2024;20240701;12.6;6768_2;yes;6768;komb;24_6768_2_b;24_6768_2;24_6768_2_b_3;M_Medne;Medne;3;M_Medne;Aiva_Gailite;basic_ZP;Participant;meadow;no;no;no;na;exp_average;s;DAP;10;5;0;0;10;0;na;0;25;33.5;33.5;58.5;average;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3645;2024;20240701;12.6;6768_2;yes;6768;komb;24_6768_2_b;24_6768_2;24_6768_2_b_4;M_Medne;Medne;4;M_Medne;Aiva_Gailite;basic_ZP;Participant;meadow;no;no;no;na;exp_average;s;DAP;10;5;0;0;10;0;na;0;25;33.5;33.5;58.5;average;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3646;2024;20240701;12.6;6768_2;yes;6768;komb;24_6768_2_b;24_6768_2;24_6768_2_b_5;M_Medne;Medne;5;M_Medne;Aiva_Gailite;basic_ZP;Participant;meadow;no;no;no;na;exp_average;s;DAP;10;5;0;0;10;0;na;0;25;33.5;33.5;58.5;average;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3647;2024;20240701;12.6;6768_2;yes;6768;komb;24_6768_2_b;24_6768_2;24_6768_2_b_6;M_Medne;Medne;6;M_Medne;Aiva_Gailite;basic_ZP;Participant;meadow;no;no;no;na;exp_average;s;DAP;10;5;0;0;10;0;na;0;25;33.5;33.5;58.5;average;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3648;2024;20240701;12.6;6768_2;yes;6768;komb;24_6768_2_b;24_6768_2;24_6768_2_b_7;M_Medne;Medne;7;M_Medne;Aiva_Gailite;basic_ZP;Participant;meadow;no;no;no;na;exp_average;s;DAP;10;5;0;0;10;0;na;0;25;33.5;33.5;58.5;average;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3649;2024;20240701;12.6;6768_2;yes;6768;komb;24_6768_2_b;24_6768_2;24_6768_2_b_8;M_Medne;Medne;8;M_Medne;Aiva_Gailite;basic_ZP;Participant;meadow;no;no;no;na;exp_average;s;DAP;10;5;0;0;10;0;na;0;25;33.5;33.5;58.5;average;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3650;2024;20240701;12.6;6768_2;yes;6768;komb;24_6768_2_b;24_6768_2;24_6768_2_b_9;M_Medne;Medne;9;M_Medne;Aiva_Gailite;basic_ZP;Participant;meadow;no;no;no;na;exp_average;s;DAP;10;5;0;0;10;0;na;0;25;33.5;33.5;58.5;average;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14702;2025;20250626;12.6;6922_5;yes;6922;komb;25_6922_5_b;25_6922_5;25_6922_5_b_1;V. Vçrpçja;V. Vçrpçja;1;V. Vçrpçja;Lasma_Pundure;basic_ZP;Participant;pasture;no;yes;no;;exp_good;s;LU;5;5;-5;0;0;0;15;0;20;39;39;59;average;2;2;1;2;0;0;2;0;1;0;0;0;2;0;1;1;1;0;0;0;1;0;1;2;0;0;0;0;0;0;2;0;0;0;1;0;2;0;0;2;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
14703;2025;20250626;12.6;6922_5;yes;6922;komb;25_6922_5_b;25_6922_5;25_6922_5_b_10;V. Vçrpçja;V. Vçrpçja;10;V. Vçrpçja;Lasma_Pundure;basic_ZP;Participant;pasture;no;yes;no;;exp_good;s;LU;5;5;-5;0;0;0;15;0;20;39;39;59;average;2;2;1;2;0;0;2;0;1;0;0;0;2;0;1;1;1;0;0;0;2;0;0;2;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14704;2025;20250626;12.6;6922_5;yes;6922;komb;25_6922_5_b;25_6922_5;25_6922_5_b_2;V. Vçrpçja;V. Vçrpçja;2;V. Vçrpçja;Lasma_Pundure;basic_ZP;Participant;pasture;no;yes;no;;exp_good;s;LU;5;5;-5;0;0;0;15;0;20;39;39;59;average;2;2;1;2;0;0;2;0;1;0;0;0;2;0;1;1;1;0;2;0;1;0;0;2;0;0;0;0;1;2;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1;0;0;2;0;0;2;0;0;0;0;2;0;0;0;0;0
14705;2025;20250626;12.6;6922_5;yes;6922;komb;25_6922_5_b;25_6922_5;25_6922_5_b_3;V. Vçrpçja;V. Vçrpçja;3;V. Vçrpçja;Lasma_Pundure;basic_ZP;Participant;pasture;no;yes;no;;exp_good;s;LU;5;5;-5;0;0;0;15;0;20;39;39;59;average;2;2;1;2;0;0;2;0;1;0;0;0;2;0;1;1;1;0;0;0;1;0;0;2;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0
14706;2025;20250626;12.6;6922_5;yes;6922;komb;25_6922_5_b;25_6922_5;25_6922_5_b_4;V. Vçrpçja;V. Vçrpçja;4;V. Vçrpçja;Lasma_Pundure;basic_ZP;Participant;pasture;no;yes;no;;exp_good;s;LU;5;5;-5;0;0;0;15;0;20;39;39;59;average;2;2;1;2;0;0;2;0;1;0;0;0;2;0;1;1;1;0;0;0;1;0;0;2;0;0;1;0;0;0;2;0;0;0;2;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
14707;2025;20250626;12.6;6922_5;yes;6922;komb;25_6922_5_b;25_6922_5;25_6922_5_b_5;V. Vçrpçja;V. Vçrpçja;5;V. Vçrpçja;Lasma_Pundure;basic_ZP;Participant;pasture;no;yes;no;;exp_good;s;LU;5;5;-5;0;0;0;15;0;20;39;39;59;average;2;2;1;2;0;0;2;0;1;0;0;0;2;0;1;1;1;0;0;0;1;0;0;2;0;0;0;0;1;0;2;0;0;0;1;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
14708;2025;20250626;12.6;6922_5;yes;6922;komb;25_6922_5_b;25_6922_5;25_6922_5_b_6;V. Vçrpçja;V. Vçrpçja;6;V. Vçrpçja;Lasma_Pundure;basic_ZP;Participant;pasture;no;yes;no;;exp_good;s;LU;5;5;-5;0;0;0;15;0;20;39;39;59;average;2;2;1;2;0;0;2;0;1;0;0;0;2;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0
14709;2025;20250626;12.6;6922_5;yes;6922;komb;25_6922_5_b;25_6922_5;25_6922_5_b_7;V. Vçrpçja;V. Vçrpçja;7;V. Vçrpçja;Lasma_Pundure;basic_ZP;Participant;pasture;no;yes;no;;exp_good;s;LU;5;5;-5;0;0;0;15;0;20;39;39;59;average;2;2;1;2;0;0;2;0;1;0;0;0;2;0;1;1;1;0;0;0;1;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
14710;2025;20250626;12.6;6922_5;yes;6922;komb;25_6922_5_b;25_6922_5;25_6922_5_b_8;V. Vçrpçja;V. Vçrpçja;8;V. Vçrpçja;Lasma_Pundure;basic_ZP;Participant;pasture;no;yes;no;;exp_good;s;LU;5;5;-5;0;0;0;15;0;20;39;39;59;average;2;2;1;2;0;0;2;0;1;0;0;0;2;0;1;1;1;0;2;0;1;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14711;2025;20250626;12.6;6922_5;yes;6922;komb;25_6922_5_b;25_6922_5;25_6922_5_b_9;V. Vçrpçja;V. Vçrpçja;9;V. Vçrpçja;Lasma_Pundure;basic_ZP;Participant;pasture;no;yes;no;;exp_good;s;LU;5;5;-5;0;0;0;15;0;20;39;39;59;average;2;2;1;2;0;0;2;0;1;0;0;0;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2921;2024;20240628;12.6;6495_4;yes;6495;komb;24_6495_4_b;24_6495_4;24_6495_4_b_1;S_Rusina;Rusina;1;S_Rusina;Inguna_Avota_Krumini;basic_ZP;Participant;pasture;no;no;no;na;exp_average;s;LU;5;5;0;0;-10;-5;15;0;15;44.5;44.5;59.5;average;0;3;1;0;1;0;2;1;1;0;0;0;2;0;2;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;1;0;0;2;2;2;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2922;2024;20240628;12.6;6495_4;yes;6495;komb;24_6495_4_b;24_6495_4;24_6495_4_b_10;S_Rusina;Rusina;10;S_Rusina;Inguna_Avota_Krumini;basic_ZP;Participant;pasture;no;no;no;na;exp_average;s;LU;5;5;0;0;-10;-5;15;0;15;44.5;44.5;59.5;average;0;3;1;0;1;0;2;1;1;0;0;0;2;0;2;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;1;0;2;0;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2923;2024;20240628;12.6;6495_4;yes;6495;komb;24_6495_4_b;24_6495_4;24_6495_4_b_2;S_Rusina;Rusina;2;S_Rusina;Inguna_Avota_Krumini;basic_ZP;Participant;pasture;no;no;no;na;exp_average;s;LU;5;5;0;0;-10;-5;15;0;15;44.5;44.5;59.5;average;0;3;1;0;1;0;2;1;1;0;0;0;2;0;2;1;0;0;2;0;1;0;0;1;0;0;0;0;0;0;2;0;0;1;1;0;0;1;2;2;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2924;2024;20240628;12.6;6495_4;yes;6495;komb;24_6495_4_b;24_6495_4;24_6495_4_b_3;S_Rusina;Rusina;3;S_Rusina;Inguna_Avota_Krumini;basic_ZP;Participant;pasture;no;no;no;na;exp_average;s;LU;5;5;0;0;-10;-5;15;0;15;44.5;44.5;59.5;average;0;3;1;0;1;0;2;1;1;0;0;0;2;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2925;2024;20240628;12.6;6495_4;yes;6495;komb;24_6495_4_b;24_6495_4;24_6495_4_b_4;S_Rusina;Rusina;4;S_Rusina;Inguna_Avota_Krumini;basic_ZP;Participant;pasture;no;no;no;na;exp_average;s;LU;5;5;0;0;-10;-5;15;0;15;44.5;44.5;59.5;average;0;3;1;0;1;0;2;1;1;0;0;0;2;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2926;2024;20240628;12.6;6495_4;yes;6495;komb;24_6495_4_b;24_6495_4;24_6495_4_b_5;S_Rusina;Rusina;5;S_Rusina;Inguna_Avota_Krumini;basic_ZP;Participant;pasture;no;no;no;na;exp_average;s;LU;5;5;0;0;-10;-5;15;0;15;44.5;44.5;59.5;average;0;3;1;0;1;0;2;1;1;0;0;0;2;0;2;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;2;0;2;2;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2927;2024;20240628;12.6;6495_4;yes;6495;komb;24_6495_4_b;24_6495_4;24_6495_4_b_6;S_Rusina;Rusina;6;S_Rusina;Inguna_Avota_Krumini;basic_ZP;Participant;pasture;no;no;no;na;exp_average;s;LU;5;5;0;0;-10;-5;15;0;15;44.5;44.5;59.5;average;0;3;1;0;1;0;2;1;1;0;0;0;2;0;2;1;0;0;2;0;1;0;0;1;0;0;0;0;0;0;2;0;0;1;0;0;0;2;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2928;2024;20240628;12.6;6495_4;yes;6495;komb;24_6495_4_b;24_6495_4;24_6495_4_b_7;S_Rusina;Rusina;7;S_Rusina;Inguna_Avota_Krumini;basic_ZP;Participant;pasture;no;no;no;na;exp_average;s;LU;5;5;0;0;-10;-5;15;0;15;44.5;44.5;59.5;average;0;3;1;0;1;0;2;1;1;0;0;0;2;0;2;1;0;0;1;0;2;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
2929;2024;20240628;12.6;6495_4;yes;6495;komb;24_6495_4_b;24_6495_4;24_6495_4_b_8;S_Rusina;Rusina;8;S_Rusina;Inguna_Avota_Krumini;basic_ZP;Participant;pasture;no;no;no;na;exp_average;s;LU;5;5;0;0;-10;-5;15;0;15;44.5;44.5;59.5;average;0;3;1;0;1;0;2;1;1;0;0;0;2;0;2;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2930;2024;20240628;12.6;6495_4;yes;6495;komb;24_6495_4_b;24_6495_4;24_6495_4_b_9;S_Rusina;Rusina;9;S_Rusina;Inguna_Avota_Krumini;basic_ZP;Participant;pasture;no;no;no;na;exp_average;s;LU;5;5;0;0;-10;-5;15;0;15;44.5;44.5;59.5;average;0;3;1;0;1;0;2;1;1;0;0;0;2;0;2;1;0;0;2;0;2;0;0;2;0;0;0;0;0;0;2;0;1;2;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
14482;2025;20250701;12.6;6915;yes;6915;komb;25_6915_b;25_6915;25_6915_b_1;S. Rûsiòa;S. Rûsiòa;1;S. Rûsiòa;Berka_laukuseta_klingeri;basic_ZP;Participant;pasture;no;yes;no;;exp_average;s;LU;10;-5;-5;0;10;-5;15;0;25;34.5;34.5;60;average;2;0;1;3;0;0;0;0;2;0;1;0;3;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
14483;2025;20250701;12.6;6915;yes;6915;komb;25_6915_b;25_6915;25_6915_b_10;S. Rûsiòa;S. Rûsiòa;10;S. Rûsiòa;Berka_laukuseta_klingeri;basic_ZP;Participant;pasture;no;yes;no;;exp_average;s;LU;10;-5;-5;0;10;-5;15;0;25;34.5;34.5;60;average;2;0;1;3;0;0;0;0;2;0;1;0;3;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
14484;2025;20250701;12.6;6915;yes;6915;komb;25_6915_b;25_6915;25_6915_b_2;S. Rûsiòa;S. Rûsiòa;2;S. Rûsiòa;Berka_laukuseta_klingeri;basic_ZP;Participant;pasture;no;yes;no;;exp_average;s;LU;10;-5;-5;0;10;-5;15;0;25;34.5;34.5;60;average;2;0;1;3;0;0;0;0;2;0;1;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
14485;2025;20250701;12.6;6915;yes;6915;komb;25_6915_b;25_6915;25_6915_b_3;S. Rûsiòa;S. Rûsiòa;3;S. Rûsiòa;Berka_laukuseta_klingeri;basic_ZP;Participant;pasture;no;yes;no;;exp_average;s;LU;10;-5;-5;0;10;-5;15;0;25;34.5;34.5;60;average;2;0;1;3;0;0;0;0;2;0;1;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
14486;2025;20250701;12.6;6915;yes;6915;komb;25_6915_b;25_6915;25_6915_b_4;S. Rûsiòa;S. Rûsiòa;4;S. Rûsiòa;Berka_laukuseta_klingeri;basic_ZP;Participant;pasture;no;yes;no;;exp_average;s;LU;10;-5;-5;0;10;-5;15;0;25;34.5;34.5;60;average;2;0;1;3;0;0;0;0;2;0;1;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0
14487;2025;20250701;12.6;6915;yes;6915;komb;25_6915_b;25_6915;25_6915_b_5;S. Rûsiòa;S. Rûsiòa;5;S. Rûsiòa;Berka_laukuseta_klingeri;basic_ZP;Participant;pasture;no;yes;no;;exp_average;s;LU;10;-5;-5;0;10;-5;15;0;25;34.5;34.5;60;average;2;0;1;3;0;0;0;0;2;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
14488;2025;20250701;12.6;6915;yes;6915;komb;25_6915_b;25_6915;25_6915_b_6;S. Rûsiòa;S. Rûsiòa;6;S. Rûsiòa;Berka_laukuseta_klingeri;basic_ZP;Participant;pasture;no;yes;no;;exp_average;s;LU;10;-5;-5;0;10;-5;15;0;25;34.5;34.5;60;average;2;0;1;3;0;0;0;0;2;0;1;0;3;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
14489;2025;20250701;12.6;6915;yes;6915;komb;25_6915_b;25_6915;25_6915_b_7;S. Rûsiòa;S. Rûsiòa;7;S. Rûsiòa;Berka_laukuseta_klingeri;basic_ZP;Participant;pasture;no;yes;no;;exp_average;s;LU;10;-5;-5;0;10;-5;15;0;25;34.5;34.5;60;average;2;0;1;3;0;0;0;0;2;0;1;0;3;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
14490;2025;20250701;12.6;6915;yes;6915;komb;25_6915_b;25_6915;25_6915_b_8;S. Rûsiòa;S. Rûsiòa;8;S. Rûsiòa;Berka_laukuseta_klingeri;basic_ZP;Participant;pasture;no;yes;no;;exp_average;s;LU;10;-5;-5;0;10;-5;15;0;25;34.5;34.5;60;average;2;0;1;3;0;0;0;0;2;0;1;0;3;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
14491;2025;20250701;12.6;6915;yes;6915;komb;25_6915_b;25_6915;25_6915_b_9;S. Rûsiòa;S. Rûsiòa;9;S. Rûsiòa;Berka_laukuseta_klingeri;basic_ZP;Participant;pasture;no;yes;no;;exp_average;s;LU;10;-5;-5;0;10;-5;15;0;25;34.5;34.5;60;average;2;0;1;3;0;0;0;0;2;0;1;0;3;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0
